IsBadBuy,PurchDate,Auction,VehYear,VehicleAge,Make,Model,Trim,SubModel,Color,Transmission,WheelTypeID,WheelType,VehOdo,Nationality,Size,MMRAcquisitionAuctionAveragePrice,VehBCost,WarrantyCost
0,2/24/2009,MANHEIM,2004,5.0,FORD,F150 PICKUP 2WD V8 4,XL,EXT CAB 4.6L STX,GREEN,AUTO,1.0,Alloy,85724.0,AMERICAN,LARGE TRUCK,5820.0,5530.0,853
0,3/18/2009,MANHEIM,2006,3.0,FORD,FIVE HUNDRED 3.0L V6,SE,4D SEDAN SE,GREY,AUTO,1.0,Alloy,,AMERICAN,LARGE,7101.0,6690.0,1313
0,4/7/2009,MANHEIM,2006,3.0,KIA,SPORTAGE 2WD V6 2.7L,EX,4D SPORT UTILITY EX,GREEN,AUTO,1.0,Alloy,62277.0,OTHER ASIAN,SMALL SUV,8867.0,6765.0,1215
0,9/16/2010,OTHER,2006,4.0,DODGE,CARAVAN FWD 4C,SE,MINIVAN 2.4L,WHITE,AUTO,2.0,Covers,69413.0,AMERICAN,VAN,4885.0,5985.0,1411
0,9/23/2009,ADESA,2007,2.0,DODGE,CHARGER V6 2.7L V6 M,Bas,4D SEDAN 2.7L,BLACK,AUTO,2.0,Covers,64322.0,AMERICAN,SPECIALTY,10252.0,9200.0,1215
0,2/22/2010,ADESA,2003,7.0,HYUNDAI,SONATA V6,Bas,4D SEDAN,WHITE,AUTO,2.0,Covers,72417.0,OTHER ASIAN,MEDIUM,3115.0,5100.0,1103
0,9/10/2009,MANHEIM,2004,5.0,MAZDA,MAZDA6 2.3L I4 MPI,i,4D SEDAN I,GREY,AUTO,1.0,Alloy,43059.0,OTHER ASIAN,MEDIUM,5543.0,7780.0,905
0,11/2/2009,OTHER,2008,,DODGE,CALIBER,SE,4D WAGON,WHITE,AUTO,2.0,Covers,,AMERICAN,MEDIUM,6948.0,6600.0,754
0,9/1/2009,MANHEIM,2004,5.0,CHEVROLET,MALIBU 4C 2.2L I4 MP,Bas,4D SEDAN,GOLD,AUTO,2.0,Covers,94402.0,AMERICAN,MEDIUM,3743.0,4200.0,1197
0,9/23/2009,MANHEIM,2006,,CHEVROLET,IMPALA 3.5L V6 SFI,LT,4D SEDAN LT 3.5L,WHITE,AUTO,1.0,Alloy,84778.0,AMERICAN,LARGE,7309.0,6600.0,2152
0,6/25/2009,MANHEIM,2004,5.0,CHEVROLET,AVALANCHE 1500 2WD V,150,4D SUV-PICKUP 5.3L Z66,SILVER,AUTO,3.0,Special,78310.0,AMERICAN,LARGE TRUCK,9799.0,11880.0,1272
0,1/21/2010,OTHER,2008,2.0,DODGE,CALIBER,SE,4D WAGON,SILVER,AUTO,1.0,Alloy,50885.0,AMERICAN,MEDIUM,7048.0,6500.0,754
0,1/13/2009,MANHEIM,2006,3.0,CHEVROLET,EQUINOX AWD V6 3.4L,LT,4D SUV LT,SILVER,AUTO,1.0,Alloy,74790.0,AMERICAN,MEDIUM SUV,8335.0,6170.0,1506
0,1/22/2010,ADESA,2004,6.0,PONTIAC,GRAND AM V6,GT,4D SEDAN GT,RED,AUTO,,,68057.0,AMERICAN,MEDIUM,3761.0,5270.0,1898
0,8/23/2010,MANHEIM,2004,6.0,CHEVROLET,TRAILBLAZER 4WD 6C,Nor,4D SUV 4.2L LS,BLUE,AUTO,1.0,Alloy,78014.0,AMERICAN,MEDIUM SUV,6707.0,7900.0,1974
1,7/1/2009,MANHEIM,2007,2.0,CHRYSLER,PT CRUISER 2.4L I4 S,Tou,4D SEDAN,SILVER,AUTO,2.0,Covers,84551.0,AMERICAN,MEDIUM,6312.0,4520.0,1503
0,6/14/2010,MANHEIM,2004,6.0,CHEVROLET,TRAILBLAZER 4WD 6C,Nor,4D SUV 4.2L LS,BLACK,AUTO,1.0,Alloy,73695.0,AMERICAN,MEDIUM SUV,6545.0,9100.0,1974
0,2/5/2009,MANHEIM,2006,3.0,FORD,F150 PICKUP 2WD V6 4,STX,REG CAB 4.2L STX,GOLD,AUTO,,,72480.0,AMERICAN,LARGE TRUCK,6757.0,5865.0,569
0,2/19/2009,MANHEIM,2001,8.0,FORD,MUSTANG V6 3.8L V6 E,Bas,2D COUPE,SILVER,MANUAL,1.0,Alloy,69087.0,AMERICAN,SPORTS,3408.0,4110.0,1028
0,4/8/2010,MANHEIM,2007,3.0,CHEVROLET,MALIBU V6,LS,4D SEDAN,RED,AUTO,2.0,Covers,74157.0,AMERICAN,MEDIUM,6603.0,7470.0,1272
0,4/28/2010,ADESA,2007,3.0,CHEVROLET,IMPALA,LT,4D SEDAN LT 3.5L,BLUE,AUTO,1.0,Alloy,78174.0,AMERICAN,LARGE,7635.0,7740.0,1974
0,10/25/2010,ADESA,2006,4.0,MAZDA,TRIBUTE 2WD 4C,i,4D SPORT UTILITY I,GREY,AUTO,1.0,Alloy,,OTHER ASIAN,SMALL SUV,7383.0,7250.0,920
0,3/23/2010,ADESA,2006,4.0,DODGE,DURANGO 2WD V6,SXT,4D SUV 3.7L,SILVER,AUTO,1.0,Alloy,58454.0,AMERICAN,MEDIUM SUV,10372.0,11040.0,1003
0,11/23/2010,MANHEIM,2008,2.0,MITSUBISHI,ECLIPSE V6,SE,2D COUPE GT,BLACK,MANUAL,1.0,Alloy,90057.0,OTHER ASIAN,SPORTS,10908.0,8705.0,1197
0,3/4/2009,MANHEIM,2006,3.0,SUZUKI,FORENZA 2.0L I4 EFI,,4D SEDAN,WHITE,AUTO,2.0,Covers,49118.0,OTHER ASIAN,MEDIUM,4552.0,5400.0,482
0,4/6/2010,OTHER,2004,6.0,FORD,EXPEDITION 2WD V8,XLT,4D SUV 4.6L XLT,RED,AUTO,1.0,Alloy,88183.0,AMERICAN,LARGE SUV,8765.0,9805.0,1113
1,3/18/2009,MANHEIM,2005,4.0,CHEVROLET,TRAILBLAZER EXT 2WD,LS,4D SUV 4.2L LS,SILVER,AUTO,1.0,Alloy,64084.0,AMERICAN,MEDIUM SUV,8704.0,9045.0,1020
0,10/20/2010,OTHER,2007,3.0,CHEVROLET,1500 SILVERADO PICKU,LT,REG CAB 4.8L,BLACK,AUTO,1.0,Alloy,79968.0,AMERICAN,LARGE TRUCK,8251.0,8620.0,1155
0,12/4/2009,MANHEIM,2006,3.0,DODGE,1500 RAM PICKUP 2WD,Lar,QUAD CAB 4.7L,SILVER,AUTO,1.0,Alloy,67369.0,AMERICAN,LARGE TRUCK,9737.0,10435.0,825
1,6/3/2010,MANHEIM,2003,7.0,BUICK,REGAL,LS,4D SEDAN LS,GREY,AUTO,,,88133.0,AMERICAN,MEDIUM,4160.0,5195.0,2452
0,10/15/2009,ADESA,2007,2.0,CHEVROLET,MALIBU V6 3.5L V6 SF,LS,4D SEDAN,WHITE,AUTO,2.0,Covers,,AMERICAN,MEDIUM,6632.0,6510.0,1118
0,12/22/2009,OTHER,2008,1.0,CHRYSLER,PT CRUISER,Bas,4D SEDAN,BLACK,AUTO,1.0,Alloy,54073.0,AMERICAN,MEDIUM,6338.0,5605.0,1086
0,12/8/2010,OTHER,2008,2.0,DODGE,AVENGER V6,SE,4D SEDAN,BLUE,AUTO,2.0,Covers,60873.0,AMERICAN,MEDIUM,8127.0,8175.0,1118
0,9/20/2010,MANHEIM,2007,3.0,CHEVROLET,COBALT,LS,4D SEDAN LS,SILVER,AUTO,2.0,Covers,53089.0,AMERICAN,COMPACT,5678.0,6200.0,671
0,6/1/2009,MANHEIM,2007,,FORD,FIVE HUNDRED 3.0L V6,SEL,4D SEDAN SEL,GREEN,AUTO,1.0,Alloy,76390.0,AMERICAN,LARGE,9558.0,7000.0,1506
1,12/28/2010,MANHEIM,2003,7.0,DODGE,1500 RAM PICKUP 2WD,Lar,REG CAB 4.7L SLT,WHITE,AUTO,1.0,Alloy,85833.0,AMERICAN,LARGE TRUCK,5980.0,6755.0,1283
0,9/17/2009,OTHER,2006,3.0,KIA,SPECTRA 2.0L I4 EFI,EX,4D SEDAN,GOLD,AUTO,,,66085.0,OTHER ASIAN,MEDIUM,4409.0,5720.0,533
1,2/18/2010,OTHER,2008,2.0,DODGE,AVENGER 4C,SE,4D SEDAN SE,SILVER,AUTO,,,49707.0,AMERICAN,MEDIUM,8251.0,8500.0,834
0,9/24/2009,ADESA,2006,3.0,FORD,FUSION 4C 2.3L I4 EF,SEL,4D SEDAN SEL,RED,AUTO,,,74398.0,AMERICAN,MEDIUM,9476.0,7345.0,803
1,1/14/2009,OTHER,2004,,DODGE,STRATUS 4C 2.4L I4 M,SE,4D SEDAN,BLUE,AUTO,,,85102.0,AMERICAN,MEDIUM,2740.0,4160.0,1243
0,6/4/2010,OTHER,2006,4.0,VOLKSWAGEN,JETTA 5C,Val,4D SEDAN VALUE,GREY,MANUAL,2.0,Covers,69641.0,OTHER,SPECIALTY,7766.0,9200.0,1118
0,7/8/2009,MANHEIM,2005,4.0,SATURN,ION 2.2L I4 EFI,1,4D SEDAN LEVEL 1,SILVER,AUTO,2.0,Covers,64752.0,AMERICAN,MEDIUM,3961.0,4840.0,728
0,9/29/2010,OTHER,2007,3.0,CHEVROLET,HHR,LS,4D SUV 2.2L LS,SILVER,AUTO,,,49708.0,AMERICAN,MEDIUM,6294.0,7300.0,623
0,11/15/2010,OTHER,2005,5.0,CHEVROLET,TRAILBLAZER 2WD 6C,LS,4D SUV 4.2L,BLACK,AUTO,1.0,Alloy,76716.0,AMERICAN,MEDIUM SUV,6258.0,8075.0,1155
0,7/23/2010,MANHEIM,2005,5.0,DODGE,CARAVAN GRAND FWD V6,SE,MINIVAN 3.3L,WHITE,AUTO,2.0,Covers,75786.0,AMERICAN,VAN,4818.0,5930.0,1623
0,6/4/2010,MANHEIM,2006,4.0,DODGE,STRATUS V6,SXT,4D SEDAN SXT FFV,GREEN,AUTO,2.0,Covers,79015.0,AMERICAN,MEDIUM,5950.0,5900.0,1389
0,12/2/2010,MANHEIM,2006,4.0,FORD,FREESTYLE FWD V6,SE,4D CUV 3.0L SE,SILVER,AUTO,1.0,Alloy,79990.0,AMERICAN,CROSSOVER,7075.0,8060.0,1506
0,12/15/2009,MANHEIM,2005,4.0,CHRYSLER,SEBRING 4C,Bas,4D SEDAN,WHITE,AUTO,,,70334.0,AMERICAN,MEDIUM,3514.0,4400.0,1155
0,5/25/2010,MANHEIM,2005,5.0,NISSAN,PATHFINDER 4WD V6,LE,4D SPORT UTILITY LE,BLACK,AUTO,1.0,Alloy,96170.0,TOP LINE ASIAN,MEDIUM SUV,13004.0,11750.0,1341
1,7/2/2009,ADESA,2002,7.0,CHRYSLER,PT CRUISER 2.4L I4 M,Lim,4D SEDAN LIMITED,BLACK,AUTO,1.0,Alloy,87100.0,AMERICAN,MEDIUM,3322.0,3700.0,1803
0,6/16/2010,ADESA,2002,8.0,BUICK,CENTURY V6,Cus,4D SEDAN CUSTOM,GOLD,AUTO,2.0,Covers,53821.0,AMERICAN,MEDIUM,2850.0,5275.0,1800
0,6/24/2010,ADESA,2005,5.0,HYUNDAI,ELANTRA,GLS,4D SEDAN,BLUE,AUTO,2.0,Covers,46104.0,OTHER ASIAN,MEDIUM,4069.0,5495.0,482
0,7/7/2010,MANHEIM,2007,3.0,FORD,FREESTYLE FWD V6,SEL,4D CUV 3.0L SEL,SILVER,AUTO,,,88554.0,AMERICAN,CROSSOVER,11128.0,7980.0,1633
0,11/23/2009,ADESA,2005,4.0,KIA,SPECTRA,SX,4D SEDAN EX,SILVER,AUTO,,,39701.0,OTHER ASIAN,MEDIUM,3963.0,5600.0,462
0,6/30/2009,OTHER,2008,1.0,CHEVROLET,IMPALA V6 3.5L V6 SF,LT,4D SEDAN LT 3.5L FFV,SILVER,AUTO,1.0,Alloy,86310.0,AMERICAN,LARGE,9772.0,7625.0,2152
0,4/29/2010,MANHEIM,2006,4.0,CHRYSLER,TOWN & COUNTRY 2WD V,Bas,MINIVAN 3.3L,BLUE,AUTO,2.0,Covers,52672.0,AMERICAN,VAN,6896.0,5935.0,1251
0,10/28/2009,OTHER,2003,6.0,DODGE,STRATUS 4C 2.4L I4 M,SE,4D SEDAN SE,GREY,AUTO,,,94525.0,AMERICAN,MEDIUM,1723.0,4000.0,1641
0,12/8/2009,ADESA,2007,2.0,CHRYSLER,PT CRUISER,Tou,4D SEDAN,SILVER,AUTO,2.0,Covers,46637.0,AMERICAN,MEDIUM,5460.0,6215.0,975
0,2/4/2009,MANHEIM,2005,4.0,FORD,TAURUS 3.0L V6 EFI,SE,4D SEDAN SE,GREY,AUTO,2.0,Covers,89713.0,AMERICAN,MEDIUM,3911.0,5135.0,983
0,5/11/2010,OTHER,2008,2.0,CHRYSLER,SEBRING 4C,LX,4D SEDAN LX,SILVER,AUTO,,,41446.0,AMERICAN,MEDIUM,8110.0,8500.0,834
0,4/27/2010,MANHEIM,2005,5.0,FORD,FREESTYLE 2WD V6,SEL,4D CUV 3.0L SEL,GREY,AUTO,1.0,Alloy,89956.0,AMERICAN,CROSSOVER,8267.0,8000.0,1633
0,2/3/2010,OTHER,2006,4.0,PONTIAC,G6 4C,Bas,4D SEDAN SE,BLACK,AUTO,1.0,Alloy,43914.0,AMERICAN,MEDIUM,6041.0,7200.0,764
1,7/22/2009,OTHER,2008,,CHRYSLER,SEBRING 4C 2.4L I4 E,LX,4D SEDAN,RED,AUTO,,,47897.0,AMERICAN,MEDIUM,7960.0,7800.0,834
0,8/18/2010,MANHEIM,2007,3.0,FORD,FUSION V6,SE,4D SEDAN SE,GREY,AUTO,1.0,Alloy,81863.0,AMERICAN,MEDIUM,10495.0,8250.0,1373
0,5/6/2010,MANHEIM,2007,3.0,SATURN,AURA,XE,4D SEDAN XE,WHITE,AUTO,2.0,Covers,55504.0,AMERICAN,MEDIUM,9423.0,9880.0,1003
0,9/17/2009,MANHEIM,2006,3.0,FORD,FIVE HUNDRED 3.0L V6,SEL,4D SEDAN SEL,BLACK,AUTO,1.0,Alloy,81639.0,AMERICAN,LARGE,9800.0,7710.0,1633
1,12/7/2010,MANHEIM,2006,4.0,MAZDA,TRIBUTE 2WD 4C,i,4D SPORT UTILITY I,PURPLE,AUTO,,,73533.0,OTHER ASIAN,SMALL SUV,7209.0,7700.0,920
0,4/7/2010,MANHEIM,2003,7.0,SATURN,L SERIES,L20,4D SEDAN L200,BLUE,AUTO,,,60356.0,AMERICAN,MEDIUM,3638.0,5950.0,1613
0,11/2/2010,MANHEIM,2006,4.0,CHEVROLET,EQUINOX FWD V6,LT,4D SUV LT,BLACK,AUTO,,,79343.0,AMERICAN,MEDIUM SUV,8168.0,8750.0,1389
0,8/3/2010,OTHER,2006,4.0,CHEVROLET,IMPALA,LT,4D SEDAN LT 3.5L,GOLD,AUTO,1.0,Alloy,84590.0,AMERICAN,LARGE,6410.0,6460.0,2152
0,6/2/2010,MANHEIM,2006,,MAZDA,MAZDA6,s,4D SEDAN S,GREY,AUTO,1.0,Alloy,74576.0,OTHER ASIAN,MEDIUM,7162.0,7250.0,1506
0,10/20/2009,MANHEIM,2006,3.0,CHEVROLET,IMPALA 3.9L V6 SFI,LT,4D SEDAN LT 3.9L,SILVER,AUTO,1.0,Alloy,86996.0,AMERICAN,LARGE,6876.0,7645.0,2152
0,11/24/2009,MANHEIM,2004,5.0,FORD,TAURUS,SES,4D SEDAN SES DURATEC,BLACK,AUTO,,,79687.0,AMERICAN,MEDIUM,3232.0,4510.0,920
0,6/3/2009,MANHEIM,2006,3.0,FORD,ESCAPE 2WD 4C 2.3L I,XLS,4D CUV 2.3L XLS,GREEN,AUTO,,,70993.0,AMERICAN,SMALL SUV,7566.0,7125.0,920
0,3/12/2010,ADESA,2007,3.0,CHEVROLET,HHR,LT,4D SUV 2.2L LT,MAROON,AUTO,1.0,Alloy,63450.0,AMERICAN,MEDIUM,8430.0,7215.0,728
0,7/30/2010,MANHEIM,2001,9.0,CHRYSLER,PT CRUISER,Bas,4D SEDAN LIMITED,RED,AUTO,,,66045.0,AMERICAN,MEDIUM,2779.0,4135.0,1515
0,10/14/2009,MANHEIM,2005,4.0,HYUNDAI,ELANTRA 2.0L I4 MPI,GLS,4D SEDAN,BLUE,AUTO,,,66607.0,OTHER ASIAN,MEDIUM,4244.0,5500.0,533
1,11/10/2009,MANHEIM,2005,4.0,CHRYSLER,300,Tou,4D SEDAN,BLACK,AUTO,1.0,Alloy,70413.0,AMERICAN,SPECIALTY,7746.0,8205.0,1389
0,12/14/2010,MANHEIM,2007,3.0,KIA,OPTIMA 4C,EX,4D SEDAN,SILVER,AUTO,1.0,Alloy,,OTHER ASIAN,MEDIUM,6211.0,6775.0,728
1,4/5/2010,MANHEIM,2006,,SATURN,ION,2,4D SEDAN LEVEL 2,GREY,AUTO,,,63891.0,AMERICAN,MEDIUM,5498.0,4850.0,728
0,9/8/2010,MANHEIM,2006,4.0,DODGE,DURANGO 4WD V8,SXT,4D SUV 4.7L,WHITE,AUTO,1.0,Alloy,79118.0,AMERICAN,MEDIUM SUV,10012.0,9710.0,1623
1,4/8/2010,OTHER,2002,8.0,HONDA,ACCORD V6,EX,4D SEDAN EX AUTO,GOLD,AUTO,1.0,Alloy,86840.0,TOP LINE ASIAN,MEDIUM,5308.0,7175.0,1543
0,12/28/2009,MANHEIM,2006,3.0,CHRYSLER,PT CRUISER,Bas,4D SEDAN,BLUE,AUTO,2.0,Covers,48090.0,AMERICAN,MEDIUM,4736.0,5300.0,975
1,2/3/2010,MANHEIM,2007,3.0,CHEVROLET,MALIBU 4C,LS,4D SEDAN LS,SILVER,AUTO,,,68239.0,AMERICAN,MEDIUM,6814.0,6600.0,923
1,1/20/2010,ADESA,2005,5.0,SATURN,ION,3,2D QUAD COUPE LEVEL 3,WHITE,MANUAL,3.0,Special,59844.0,AMERICAN,MEDIUM,5927.0,5255.0,671
0,7/1/2009,MANHEIM,2004,5.0,FORD,FOCUS,ZX5,4D SEDAN ZX5,GREY,AUTO,,,46302.0,AMERICAN,COMPACT,4541.0,5755.0,834
0,5/12/2009,ADESA,2005,4.0,DODGE,STRATUS 4C 2.4L I4 M,SXT,4D SEDAN SXT,WHITE,AUTO,,,85604.0,AMERICAN,MEDIUM,3963.0,5310.0,1243
0,12/28/2009,MANHEIM,2006,3.0,FORD,FREESTAR FWD V6,SE,PASSENGER 3.9L LX,GOLD,AUTO,2.0,Covers,78633.0,AMERICAN,VAN,5753.0,5500.0,1506
0,4/22/2010,MANHEIM,2008,2.0,CHRYSLER,SEBRING 4C,LX,4D SEDAN LX,BLACK,AUTO,2.0,Covers,68584.0,AMERICAN,MEDIUM,8645.0,8470.0,1020
0,10/25/2010,OTHER,2008,2.0,CHEVROLET,IMPALA V6,LT,4D SEDAN LT 3.5L FFV,BLACK,AUTO,1.0,Alloy,79071.0,AMERICAN,LARGE,8412.0,7930.0,1974
0,11/18/2010,OTHER,2007,3.0,DODGE,CARAVAN GRAND FWD V6,SE,MINIVAN 3.3L,SILVER,AUTO,2.0,Covers,91891.0,AMERICAN,VAN,6501.0,6065.0,1918
0,7/15/2009,OTHER,2002,7.0,JEEP,LIBERTY 2WD V6 3.7L,Ren,4D SUV RENEGADE,GREEN,AUTO,,,86294.0,AMERICAN,SMALL SUV,6221.0,6500.0,1023
0,10/7/2009,ADESA,2006,3.0,SUZUKI,FORENZA 2.0L I4 EFI,,4D SEDAN,GOLD,AUTO,2.0,Covers,49930.0,OTHER ASIAN,MEDIUM,3816.0,5475.0,482
1,5/6/2010,OTHER,2006,4.0,CHEVROLET,COBALT,LS,4D SEDAN LS,GREY,AUTO,2.0,Covers,68636.0,AMERICAN,COMPACT,5096.0,5935.0,728
0,5/19/2010,ADESA,2004,6.0,FORD,FREESTAR FWD V6,SE,PASSENGER 3.9L LX,BLUE,AUTO,2.0,Covers,85418.0,AMERICAN,VAN,3932.0,4170.0,1633
0,9/30/2010,MANHEIM,2006,4.0,DODGE,DURANGO 2WD V8,Adv,4D SUV 4.7L SLT,GREY,AUTO,,,89591.0,AMERICAN,MEDIUM SUV,9491.0,10195.0,1503
0,11/2/2009,OTHER,2008,1.0,DODGE,CALIBER,SE,4D WAGON,RED,AUTO,2.0,Covers,50132.0,AMERICAN,MEDIUM,6948.0,6600.0,754
0,6/23/2009,MANHEIM,2006,3.0,DODGE,CHARGER 2.7L V6 MPI,Bas,4D SEDAN,BLUE,AUTO,2.0,Covers,56890.0,AMERICAN,SPECIALTY,9259.0,9850.0,1086
0,7/19/2010,MANHEIM,2002,,SATURN,L SERIES,L30,4D SEDAN L300,GREY,AUTO,1.0,Alloy,37158.0,AMERICAN,MEDIUM,2977.0,5100.0,1601
0,9/8/2009,OTHER,2008,1.0,DODGE,AVENGER 4C 2.4L I4 S,SE,4D SEDAN,SILVER,AUTO,2.0,Covers,46350.0,AMERICAN,MEDIUM,8619.0,8100.0,834
0,1/26/2009,MANHEIM,2005,4.0,SATURN,ION 2.2L I4 EFI,1,4D SEDAN LEVEL 1,SILVER,AUTO,2.0,Covers,58412.0,AMERICAN,MEDIUM,4275.0,4000.0,671
0,2/24/2009,ADESA,2006,3.0,CHRYSLER,SEBRING 4C 2.4L I-4,Bas,4D SEDAN,SILVER,AUTO,,,59356.0,AMERICAN,MEDIUM,,5195.0,920
0,5/13/2010,MANHEIM,2006,4.0,KIA,OPTIMA 4C,EX,4D SEDAN EX,BLUE,AUTO,2.0,Covers,86912.0,OTHER ASIAN,MEDIUM,4799.0,5105.0,853
1,3/23/2010,MANHEIM,2007,3.0,DODGE,CALIBER,Bas,4D WAGON,RED,AUTO,2.0,Covers,53344.0,AMERICAN,MEDIUM,7632.0,7455.0,754
0,7/20/2010,ADESA,2005,5.0,FORD,EXPLORER 4WD V6,XLT,4D SUV 4.0L FFV XLT,BLUE,AUTO,1.0,Alloy,,AMERICAN,MEDIUM SUV,7191.0,8910.0,1893
0,11/18/2010,MANHEIM,2008,2.0,DODGE,AVENGER 4C,SE,4D SEDAN,WHITE,AUTO,,,73184.0,AMERICAN,MEDIUM,7591.0,8410.0,1155
0,12/15/2009,MANHEIM,2008,1.0,CHEVROLET,UPLANDER FWD V6,LS,PASSENGER EXT 3.5L LS,WHITE,AUTO,,,67407.0,AMERICAN,VAN,9313.0,7740.0,1801
0,3/4/2009,MANHEIM,2005,4.0,CHEVROLET,MALIBU MAXX V6 3.5L,LS,4D SEDAN LS,RED,AUTO,1.0,Alloy,65936.0,AMERICAN,MEDIUM,6080.0,6415.0,1118
0,10/6/2010,OTHER,2006,4.0,PONTIAC,TORRENT FWD V6,,4D WAGON,GREY,AUTO,,,80937.0,AMERICAN,MEDIUM SUV,9184.0,8800.0,1503
0,2/10/2010,OTHER,2006,4.0,CHEVROLET,COBALT,LS,2D COUPE,WHITE,MANUAL,2.0,Covers,42508.0,AMERICAN,COMPACT,5048.0,5700.0,623
0,2/11/2010,MANHEIM,2003,7.0,SATURN,L SERIES,L20,4D SEDAN L200,WHITE,AUTO,,,57945.0,AMERICAN,MEDIUM,2906.0,6050.0,1469
0,5/7/2010,OTHER,2009,1.0,CHRYSLER,SEBRING 4C,LX,4D SEDAN,WHITE,AUTO,2.0,Covers,46098.0,AMERICAN,MEDIUM,9212.0,8900.0,834
0,11/23/2010,ADESA,2009,,FORD,MUSTANG V6,Bas,2D COUPE,RED,MANUAL,,,70174.0,AMERICAN,SPORTS,12599.0,9645.0,803
0,11/4/2009,MANHEIM,2006,3.0,FORD,FOCUS,ZX4,4D SEDAN ZX4,WHITE,AUTO,2.0,Covers,45004.0,AMERICAN,COMPACT,4791.0,4635.0,834
1,10/6/2009,OTHER,2003,6.0,FORD,EXPLORER 2WD V8 4.6L,XLT,4D SUV 4.6L XLT,BLACK,AUTO,1.0,Alloy,71093.0,AMERICAN,MEDIUM SUV,5035.0,6705.0,2040
0,6/25/2009,MANHEIM,2004,5.0,HYUNDAI,ELANTRA 2.0L I4 MPI,GLS,4D SEDAN,GREEN,AUTO,2.0,Covers,,OTHER ASIAN,MEDIUM,3364.0,5125.0,533
0,1/7/2010,MANHEIM,2005,5.0,CHEVROLET,MALIBU V6,LS,4D SEDAN LS,BLACK,AUTO,1.0,Alloy,89916.0,AMERICAN,MEDIUM,4470.0,5465.0,1373
0,1/28/2009,MANHEIM,2006,3.0,CHEVROLET,COBALT 2.2L I4 MPI,LS,4D SEDAN LS,WHITE,AUTO,2.0,Covers,49357.0,AMERICAN,COMPACT,5310.0,5600.0,623
0,10/14/2009,MANHEIM,2005,4.0,FORD,FREESTYLE 2WD V6 3.0,SEL,4D CUV 3.0L SEL,BLACK,AUTO,1.0,Alloy,71940.0,AMERICAN,CROSSOVER,8252.0,7600.0,1506
0,7/28/2010,MANHEIM,2005,5.0,CHEVROLET,UPLANDER FWD V6,Bas,PASSENGER EXT 3.5L LS,GOLD,AUTO,2.0,Covers,98675.0,AMERICAN,VAN,4836.0,5550.0,2495
0,4/28/2009,ADESA,2004,5.0,DODGE,1500 RAM PICKUP 2WD,ST,REG CAB 4.7L,RED,AUTO,1.0,Alloy,43097.0,AMERICAN,LARGE TRUCK,0.0,6165.0,693
0,9/8/2009,MANHEIM,2006,3.0,KIA,RIO 1.6L I4 MPI,Bas,4D SEDAN,WHITE,AUTO,2.0,Covers,60887.0,OTHER ASIAN,COMPACT,3570.0,4975.0,533
0,9/10/2010,OTHER,2002,8.0,CHEVROLET,VENTURE FWD V6,LS,PASSENGER 3.4L VALUE,MAROON,AUTO,2.0,Covers,53909.0,AMERICAN,VAN,2943.0,4900.0,3676
0,7/7/2009,MANHEIM,2007,2.0,CHEVROLET,COBALT 2.2L I4 MPI /,LT,2D COUPE LT,SILVER,AUTO,,,82411.0,AMERICAN,COMPACT,7047.0,5840.0,853
0,8/17/2009,OTHER,2004,5.0,CHEVROLET,MONTE CARLO 3.4L V6,LS,2D COUPE LS,WHITE,AUTO,1.0,Alloy,68753.0,AMERICAN,LARGE,4501.0,5210.0,1703
0,2/18/2009,MANHEIM,2004,5.0,CHEVROLET,MALIBU 4C 2.2L I4 MP,Bas,4D SEDAN,GREEN,AUTO,2.0,Covers,81658.0,AMERICAN,MEDIUM,4327.0,5970.0,1113
0,6/23/2009,OTHER,2004,5.0,CHEVROLET,MONTE CARLO 3.4L V6,LS,2D COUPE LS,GOLD,AUTO,3.0,Special,65965.0,AMERICAN,LARGE,4482.0,6165.0,1703
0,2/18/2009,MANHEIM,2004,5.0,MERCURY,MOUNTAINEER 2WD V8 4,,4D SUV 4.6L,RED,AUTO,,,83273.0,AMERICAN,MEDIUM SUV,6514.0,7235.0,1893
0,1/21/2010,OTHER,2008,2.0,DODGE,CALIBER,SE,4D WAGON,BEIGE,AUTO,,,53384.0,AMERICAN,MEDIUM,7048.0,6300.0,754
0,8/27/2010,OTHER,2007,3.0,CHEVROLET,MALIBU 4C,LS,4D SEDAN LS,GREY,AUTO,2.0,Covers,68830.0,AMERICAN,MEDIUM,7094.0,7000.0,923
0,1/27/2009,OTHER,2006,3.0,CHEVROLET,IMPALA 3.5L V6 SFI,LS,4D SEDAN LS,SILVER,AUTO,2.0,Covers,73416.0,AMERICAN,LARGE,6389.0,6800.0,1974
0,11/18/2010,MANHEIM,2007,3.0,CHEVROLET,IMPALA,LS,4D SEDAN LS,GOLD,AUTO,,,,AMERICAN,LARGE,7463.0,8210.0,1974
0,1/13/2010,OTHER,2004,6.0,KIA,OPTIMA 4C,EX,4D SEDAN LX,BEIGE,AUTO,2.0,Covers,69951.0,OTHER ASIAN,MEDIUM,2047.0,4185.0,728
0,3/4/2009,MANHEIM,2005,4.0,CHEVROLET,TRAILBLAZER 2WD 6C 4,LS,4D SUV 4.2L LS,BEIGE,AUTO,,,87430.0,AMERICAN,MEDIUM SUV,7530.0,6725.0,1243
